,t,mx,my,mz,E_total
2558,2.558000995139272e-07,0.097565554,-7.287205e-05,0.00010824935,-1.8452357e-16
2559,2.55900142337532e-07,0.097562596,-0.00010997645,3.6088426e-05,-1.8452341000000002e-16
2560,2.5600000930830337e-07,0.09756123,-0.0001066845,-4.920316e-05,-1.845234e-16
2561,2.5610015288826825e-07,0.097562216,-6.374324e-05,-0.00011649109,-1.8452361e-16
2562,2.5620008890440654e-07,0.09756479,2.789765e-06,-0.00014044347,-1.8452359e-16
2563,2.563000326869035e-07,0.0975674,6.838064e-05,-0.000112220376,-1.8452341000000002e-16
2564,2.564001419240457e-07,0.09756886,0.00010876257,-4.2125284e-05,-1.8452347e-16
2565,2.565000638575441e-07,0.09756914,0.00010908582,4.3758697e-05,-1.8452365000000002e-16
2566,2.566001573044752e-07,0.09756868,6.933087e-05,0.00011402243,-1.8452386e-16
2567,2.567000046544254e-07,0.09756777,4.171377e-06,0.00014268361,-1.8452389e-16
2568,2.5680016894807455e-07,0.097566485,-6.285432e-05,0.000119098884,-1.8452373e-16
2569,2.569000901691308e-07,0.09756564,-0.00010686374,5.1791667e-05,-1.8452367000000002e-16
2570,2.57000153759106e-07,0.09756595,-0.00011195074,-3.500364e-05,-1.8452373e-16
2571,2.57100123862788e-07,0.09756756,-7.628918e-05,-0.000109602806,-1.8452364000000002e-16
2572,2.572000280651256e-07,0.09756967,-1.2824624e-05,-0.00014504844,-1.845237e-16
2573,2.573000887716413e-07,0.09757116,5.575839e-05,-0.000128314,-1.8452361e-16
2574,2.5740002879976455e-07,0.097571574,0.000104572246,-6.5213986e-05,-1.8452364000000002e-16
2575,2.575000899013993e-07,0.09757151,0.00011593675,2.1751443e-05,-1.8452343e-16
2576,2.576001440289019e-07,0.09757163,8.57435e-05,0.000101300095,-1.8452369000000001e-16
2577,2.577001632149285e-07,0.09757193,2.4711364e-05,0.00014487575,-1.8452376000000003e-16
2578,2.5780000124909365e-07,0.097571775,-4.534901e-05,0.00013692935,-1.8452352000000002e-16
2579,2.57900095862344e-07,0.09757077,-9.977222e-05,7.9905716e-05,-1.8452372e-16
2580,2.580001196497105e-07,0.097569615,-0.00011851368,-5.8802084e-06,-1.8452376000000003e-16
2581,2.5810004221018065e-07,0.09756948,-9.438383e-05,-8.9622714e-05,-1.8452376000000003e-16
2582,2.582001655629811e-07,0.09757058,-3.5950357e-05,-0.00014114291,-1.8452388e-16
2583,2.583000972803707e-07,0.097572096,3.521089e-05,-0.00014168218,-1.8452386e-16
2584,2.584000955358285e-07,0.09757305,9.326287e-05,-9.130249e-05,-1.8452372e-16
2585,2.585000996203296e-07,0.09757306,0.00011756343,-8.470829e-06,-1.8452386e-16
2586,2.58600030121902e-07,0.09757244,9.98509e-05,7.686592e-05,-1.845239e-16
2587,2.587001308291924e-07,0.09757166,4.687524e-05,0.0001344521,-1.8452372e-16
2588,2.588000269664056e-07,0.09757089,-2.2234142e-05,0.00014386115,-1.8452367000000002e-16
2589,2.589001488163711e-07,0.09757047,-8.311207e-05,0.00010204104,-1.8452359e-16
2590,2.5900000677229097e-07,0.09757087,-0.00011418906,2.4217856e-05,-1.8452367000000002e-16
2591,2.591000605269e-07,0.09757248,-0.00010479449,-6.2131134e-05,-1.845238e-16
2592,2.5920010578619285e-07,0.09757482,-5.8330337e-05,-0.00012636244,-1.8452372e-16
2593,2.593000812589135e-07,0.09757655,8.694613e-06,-0.00014577992,-1.845237e-16
2594,2.594001042420623e-07,0.09757646,7.265333e-05,-0.00011366472,-1.8452357e-16
2595,2.595001437856477e-07,0.09757482,0.00011085662,-4.13019e-05,-1.8452402e-16
2596,2.596001494121104e-07,0.09757306,0.000109952496,4.5704786e-05,-1.8452397000000001e-16
2597,2.5970001823675893e-07,0.09757246,7.012511e-05,0.00011664065,-1.84524e-16
2598,2.598001081237731e-07,0.097573355,4.816306e-06,0.00014639749,-1.8452397000000001e-16
2599,2.599000711298859e-07,0.09757487,-6.285796e-05,0.00012376401,-1.8452405000000002e-16
2600,2.600001671361872e-07,0.09757598,-0.000108418724,5.6378867e-05,-1.8452393000000002e-16
2601,2.60100070690366e-07,0.0975765,-0.0001147368,-3.1381478e-05,-1.8452405000000002e-16
2602,2.6020010659590777e-07,0.09757675,-7.918561e-05,-0.00010777032,-1.8452396000000002e-16
2603,2.60300108628378e-07,0.09757671,-1.4880825e-05,-0.00014483756,-1.8452388e-16
2604,2.604000532974124e-07,0.09757608,5.449274e-05,-0.00012926449,-1.8452373e-16
2605,2.605000961749464e-07,0.097574756,0.00010373653,-6.707273e-05,-1.8452375e-16
2606,2.606001719965039e-07,0.09757329,0.00011529641,1.898674e-05,-1.8452381000000002e-16
2607,2.607000187709829e-07,0.097572714,8.563326e-05,9.758854e-05,-1.8452382000000002e-16
2608,2.608000167199397e-07,0.097573414,2.5716723e-05,0.00014112367,-1.8452372e-16
2609,2.609000712275865e-07,0.097574584,-4.269744e-05,0.00013423411,-1.8452368000000002e-16
2610,2.610000801393162e-07,0.09757516,-9.5231924e-05,7.978903e-05,-1.8452364000000002e-16
2611,2.6110015135321776e-07,0.09757473,-0.00011329197,-2.5173285e-06,-1.845237e-16
2612,2.612001116206307e-07,0.09757363,-9.073669e-05,-8.296571e-05,-1.8452373e-16
2613,2.6130007463292445e-07,0.09757262,-3.582514e-05,-0.00013283867,-1.8452384000000001e-16
2614,2.614001380885781e-07,0.097572,3.1476622e-05,-0.00013449484,-1.8452394000000002e-16
2615,2.6150000663146685e-07,0.09757151,8.649729e-05,-8.795043e-05,-1.8452373e-16
2616,2.6160005435977624e-07,0.09757078,0.000109590466,-1.0646555e-05,-1.8452373e-16
2617,2.6170007596162176e-07,0.097569995,9.285006e-05,6.895965e-05,-1.8452386e-16
2618,2.618000180335496e-07,0.09756976,4.3083517e-05,0.00012216154,-1.8452397000000001e-16
2619,2.6190000980128694e-07,0.09757053,-2.1464522e-05,0.00013047624,-1.84524e-16
2620,2.620000493528613e-07,0.09757216,-7.751753e-05,9.1417365e-05,-1.8452405000000002e-16
2621,2.621001704191252e-07,0.09757368,-0.00010508364,1.9505478e-05,-1.84524e-16
2622,2.622001604603393e-07,0.09757421,-9.451899e-05,-5.895694e-05,-1.8452377000000002e-16
2623,2.6230003098617644e-07,0.09757342,-5.0319497e-05,-0.00011579038,-1.8452376000000003e-16
2624,2.6240003235672245e-07,0.097572014,1.155528e-05,-0.00013093161,-1.8452389e-16
2625,2.625000687552775e-07,0.09757091,6.896415e-05,-9.904519e-05,-1.8452389e-16
2626,2.626001392301992e-07,0.097570464,0.00010150941,-3.157642e-05,-1.8452394000000002e-16
2627,2.627000872185432e-07,0.09757033,9.73636e-05,4.6969966e-05,-1.8452388e-16
2628,2.628001036052348e-07,0.09757021,5.7908757e-05,0.00010826424,-1.8452405000000002e-16
2629,2.6290014280756057e-07,0.09757037,-2.3869788e-06,0.0001300689,-1.8452402e-16
2630,2.630001632204785e-07,0.0975713,-6.111992e-05,0.00010496037,-1.8452389e-16
2631,2.63100027775948e-07,0.09757289,-9.688435e-05,4.2764044e-05,-1.8452393000000002e-16
2632,2.632001497412022e-07,0.09757389,-9.7258744e-05,-3.3694858e-05,-1.845241e-16
2633,2.6330002999149e-07,0.097573064,-6.273994e-05,-9.63137e-05,-1.8452416e-16
2634,2.634001009286737e-07,0.09757041,-6.079865e-06,-0.00012280801,-1.8452408000000002e-16
2635,2.6350013373069054e-07,0.097567275,5.2261654e-05,-0.00010377832,-1.8452394000000002e-16
2636,2.636001410035953e-07,0.09756545,9.103389e-05,-4.6433346e-05,-1.845238e-16
2637,2.6370013787634254e-07,0.097565696,9.616325e-05,2.8282593e-05,-1.845239e-16
2638,2.6380000296319057e-07,0.097567186,6.570928e-05,9.301351e-05,-1.845239e-16
2639,2.6390000157188094e-07,0.09756864,1.0658545e-05,0.00012418652,-1.8452396000000002e-16
2640,2.640000720622793e-07,0.09756964,-4.919115e-05,0.000109888286,-1.8452392000000002e-16
2641,2.64100079824549e-07,0.09757039,-9.232876e-05,5.484653e-05,-1.8452385e-16
2642,2.642001036705028e-07,0.09757093,-0.000103115606,-2.1657524e-05,-1.84524e-16
2643,2.6430011071073177e-07,0.09757065,-7.712246e-05,-9.226854e-05,-1.8452409000000002e-16
2644,2.644000686257708e-07,0.09756886,-2.3052497e-05,-0.00013145777,-1.84524e-16
2645,2.645000537631839e-07,0.09756585,3.9861745e-05,-0.00012459252,-1.8452398e-16
2646,2.646000616810951e-07,0.097563185,8.886843e-05,-7.364251e-05,-1.8452382000000002e-16
2647,2.647000993903023e-07,0.09756231,0.00010594528,3.4242564e-06,-1.8452393000000002e-16
2648,2.648001494232297e-07,0.09756334,8.4748455e-05,7.895273e-05,-1.8452402e-16
2649,2.649001035273397e-07,0.09756518,3.273763e-05,0.00012564413,-1.8452388e-16
2650,2.650001574521244e-07,0.09756646,-3.129396e-05,0.00012666016,-1.8452402e-16
2651,2.651000281891452e-07,0.09756697,-8.384986e-05,8.174812e-05,-1.8452404000000003e-16
2652,2.652001012012812e-07,0.097567156,-0.00010605233,7.2957305e-06,-1.8452401e-16
2653,2.653000574647332e-07,0.097567044,-9.028237e-05,-6.954976e-05,-1.8452402e-16
2654,2.654000239159306e-07,0.09756613,-4.292865e-05,-0.00012142609,-1.8452408000000002e-16
2655,2.655000029998879e-07,0.09756427,1.8618337e-05,-0.00013038683,-1.8452402e-16
2656,2.6560004043211696e-07,0.09756213,7.255832e-05,-9.381235e-05,-1.8452405000000002e-16
2657,2.6570000664407816e-07,0.09756062,0.00010003644,-2.5261925e-05,-1.845241e-16
2658,2.6580015188369045e-07,0.09756019,9.156753e-05,5.091322e-05,-1.8452396000000002e-16
2659,2.659001651861303e-07,0.0975604,5.032533e-05,0.00010733421,-1.8452398e-16
2660,2.66000119172621e-07,0.097560614,-8.961329e-06,0.00012401992,-1.8452406000000002e-16
2661,2.661001710924676e-07,0.09756075,-6.490776e-05,9.5105584e-05,-1.8452389e-16
2662,2.662000421366171e-07,0.097561255,-9.710886e-05,3.1376832e-05,-1.8452394000000002e-16
2663,2.663000562216699e-07,0.09756195,-9.3633644e-05,-4.3802043e-05,-1.8452397000000001e-16
2664,2.664000535496008e-07,0.097561836,-5.5677614e-05,-0.00010257886,-1.8452389e-16
2665,2.6650008316579145e-07,0.097559854,2.6454522e-06,-0.00012321508,-1.8452396000000002e-16
2666,2.6660010438335e-07,0.097556405,5.9629372e-05,-9.830698e-05,-1.8452372e-16
2667,2.6670001747053017e-07,0.09755319,9.434308e-05,-3.733633e-05,-1.8452397000000001e-16
2668,2.668000585990662e-07,0.09755188,9.442637e-05,3.7273934e-05,-1.8452401e-16
2669,2.6690010769147064e-07,0.09755267,5.9889746e-05,9.821742e-05,-1.8452402e-16
2670,2.67000130606511e-07,0.097554624,3.2805126e-06,0.00012325028,-1.84524e-16
2671,2.6710014302691065e-07,0.09755666,-5.4971537e-05,0.00010316292,-1.8452394000000002e-16
2672,2.672001135708315e-07,0.0975581,-9.3652365e-05,4.4980294e-05,-1.8452388e-16
2673,2.673001668971212e-07,0.09755828,-9.867996e-05,-3.0558596e-05,-1.8452409000000002e-16
2674,2.674000224355629e-07,0.09755663,-6.8049514e-05,-9.603289e-05,-1.8452385e-16
2675,2.6750014111591425e-07,0.0975532,-1.27012e-05,-0.00012794706,-1.8452406000000002e-16
2676,2.676000311853703e-07,0.0975492,4.6903126e-05,-0.00011460662,-1.8452384000000001e-16
2677,2.677000123928444e-07,0.09754659,8.8882494e-05,-6.1316845e-05,-1.8452386e-16
2678,2.6780002481654493e-07,0.09754671,9.790483e-05,1.2162138e-05,-1.8452384000000001e-16
2679,2.679000069396821e-07,0.09754899,7.115751e-05,7.878585e-05,-1.845239e-16
2680,2.680000064519766e-07,0.09755154,1.868734e-05,0.00011448622,-1.8452392000000002e-16
2681,2.6810004028698864e-07,0.097552806,-4.045279e-05,0.00010637603,-1.8452389e-16
2682,2.682000404270309e-07,0.0975527,-8.498399e-05,5.748572e-05,-1.8452375e-16
2683,2.68300017465021e-07,0.09755189,-9.862286e-05,-1.4347814e-05,-1.8452378000000002e-16
2684,2.684000268994487e-07,0.09755081,-7.628661e-05,-8.286498e-05,-1.84524e-16
2685,2.685001400302775e-07,0.0975492,-2.6045007e-05,-0.00012293152,-1.845239e-16
2686,2.686001233611152e-07,0.09754707,3.348111e-05,-0.00011980095,-1.845238e-16
2687,2.687000510344504e-07,0.09754514,8.062366e-05,-7.4689015e-05,-1.8452394000000002e-16
2688,2.688000911565586e-07,0.09754438,9.827499e-05,-3.984462e-06,-1.8452393000000002e-16
2689,2.6890014932101653e-07,0.097545065,8.00982e-05,6.6544686e-05,-1.8452401e-16
2690,2.6900004246731224e-07,0.097546466,3.303146e-05,0.000111103975,-1.8452384000000001e-16
2691,2.6910003471079777e-07,0.097547695,-2.5537336e-05,0.00011387917,-1.845239e-16
2692,2.692000578498928e-07,0.09754842,-7.4154304e-05,7.407651e-05,-1.8452393000000002e-16
2693,2.693000207099223e-07,0.09754882,-9.5320625e-05,6.570755e-06,-1.8452384000000001e-16
2694,2.694000640100756e-07,0.097548686,-8.15145e-05,-6.404966e-05,-1.8452394000000002e-16
2695,2.69500147841378e-07,0.0975472,-3.7750404e-05,-0.00011185757,-1.8452388e-16
2696,2.696000088578957e-07,0.09754414,2.0055073e-05,-0.000119236654,-1.8452375e-16
2697,2.697001114403325e-07,0.097540416,7.0898124e-05,-8.340653e-05,-1.8452372e-16
2698,2.698000289934345e-07,0.097537875,9.609294e-05,-1.74776e-05,-1.8452389e-16
2699,2.6990013585180933e-07,0.0975376,8.661257e-05,5.489852e-05,-1.8452376000000003e-16
2700,2.700000362156877e-07,0.097539276,4.620813e-05,0.00010761398,-1.8452389e-16
2701,2.701001141864909e-07,0.09754163,-1.0526138e-05,0.00012212695,-1.845239e-16
2702,2.7020015104131333e-07,0.09754375,-6.30277e-05,9.351806e-05,-1.8452396000000002e-16
2703,2.703001590280531e-07,0.097545154,-9.259762e-05,3.246153e-05,-1.845239e-16
2704,2.7040013086734144e-07,0.09754541,-8.8896304e-05,-3.8685448e-05,-1.8452389e-16
2705,2.705000003283001e-07,0.097543776,-5.351345e-05,-9.4209165e-05,-1.8452392000000002e-16
2706,2.706000891877033e-07,0.09754029,8.093532e-07,-0.00011415842,-1.8452392000000002e-16
2707,2.707001299287231e-07,0.09753614,5.4171614e-05,-9.133537e-05,-1.8452405000000002e-16
2708,2.708001615499321e-07,0.09753343,8.674427e-05,-3.4304892e-05,-1.8452385e-16
2709,2.709001672810328e-07,0.09753335,8.645006e-05,3.5726294e-05,-1.8452389e-16
2710,2.710001534366642e-07,0.09753543,5.3390322e-05,9.2852635e-05,-1.8452381000000002e-16
2711,2.711000388450281e-07,0.097538136,-3.0716711e-09,0.000116110255,-1.8452368000000002e-16
2712,2.712001066355507e-07,0.09754055,-5.4278775e-05,9.705405e-05,-1.8452369000000001e-16
2713,2.713000616810289e-07,0.097542375,-8.9627116e-05,4.2791366e-05,-1.845237e-16
2714,2.714000754621137e-07,0.097543284,-9.3476214e-05,-2.7066171e-05,-1.8452363000000003e-16
2715,2.715001259167368e-07,0.097542256,-6.426654e-05,-8.714833e-05,-1.8452365000000002e-16
2716,2.7160005158872935e-07,0.09753845,-1.2286634e-05,-0.00011547839,-1.8452372e-16
2717,2.717000644404928e-07,0.0975328,4.4168733e-05,-0.000101298,-1.8452392000000002e-16
2718,2.71800124386374e-07,0.09752815,8.4675135e-05,-4.8998972e-05,-1.8452381000000002e-16
2719,2.719000244546605e-07,0.097527064,9.4038194e-05,2.2931858e-05,-1.8452382000000002e-16
2720,2.720001516110696e-07,0.09752953,6.832335e-05,8.879637e-05,-1.8452365000000002e-16
2721,2.721000257630945e-07,0.09753295,1.6613227e-05,0.00012424843,-1.8452378000000002e-16
2722,2.722000748856665e-07,0.09753496,-4.2437747e-05,0.00011618056,-1.8452376000000003e-16
2723,2.723001470514952e-07,0.09753501,-8.74652e-05,6.7057175e-05,-1.8452373e-16
2724,2.7240009311723545e-07,0.09753423,-0.00010208512,-5.335049e-06,-1.8452369000000001e-16
2725,2.725000528577787e-07,0.09753331,-8.118517e-05,-7.501884e-05,-1.8452364000000002e-16
2726,2.726001025653006e-07,0.09753183,-3.216602e-05,-0.00011686199,-1.8452359e-16
2727,2.727001447938524e-07,0.09752926,2.7424909e-05,-0.00011573391,-1.8452347e-16
2728,2.728001123688368e-07,0.09752633,7.602993e-05,-7.190443e-05,-1.8452328000000001e-16
2729,2.729001217097645e-07,0.09752451,9.629051e-05,-9.306554e-07,-1.8452323000000002e-16
2730,2.730001303701396e-07,0.09752457,8.069123e-05,7.1988106e-05,-1.8452336000000002e-16
2731,2.7310012718066775e-07,0.09752575,3.4741894e-05,0.00012085007,-1.8452355000000002e-16
2732,2.732001119230943e-07,0.097526744,-2.5230429e-05,0.00012819393,-1.8452357e-16
2733,2.7330002701603506e-07,0.09752737,-7.774431e-05,9.135733e-05,-1.8452331e-16
2734,2.73400032085506e-07,0.09752839,-0.00010405238,2.3477429e-05,-1.845233e-16
2735,2.735001017939656e-07,0.09752994,-9.4732735e-05,-5.112176e-05,-1.8452341000000002e-16
2736,2.736000219853778e-07,0.09753057,-5.3417993e-05,-0.0001056705,-1.8452324000000002e-16
2737,2.737001623763845e-07,0.09752858,5.202102e-06,-0.000120924844,-1.8452318e-16
2738,2.73800068589519e-07,0.09752391,5.978801e-05,-9.1746384e-05,-1.8452314000000002e-16
2739,2.739000964364605e-07,0.09751887,9.107992e-05,-2.893341e-05,-1.8452314000000002e-16
2740,2.740000664717999e-07,0.097516306,8.7716435e-05,4.447874e-05,-1.8452322000000003e-16
2741,2.741001732384002e-07,0.097517364,5.0928957e-05,0.000102029815,-1.8452328000000001e-16
2742,2.7420000186175614e-07,0.09752074,-5.4552906e-06,0.00012280133,-1.8452298000000002e-16
2743,2.743000815552798e-07,0.09752429,-6.109427e-05,9.95489e-05,-1.8452287000000001e-16
2744,2.744001092174036e-07,0.097526684,-9.555226e-05,4.074625e-05,-1.8452286000000002e-16
2745,2.745001624917464e-07,0.09752747,-9.626351e-05,-3.205408e-05,-1.8452298000000002e-16
2746,2.746000999421037e-07,0.09752634,-6.261637e-05,-9.176961e-05,-1.8452292e-16
2747,2.747001081377369e-07,0.097523026,-6.6718417e-06,-0.000115985786,-1.8452295000000002e-16
2748,2.748000085910581e-07,0.09751822,5.101599e-05,-9.498386e-05,-1.8452314000000002e-16
2749,2.749000127191671e-07,0.09751403,8.9031106e-05,-3.575464e-05,-1.845233e-16
2750,2.7500009592708824e-07,0.097512685,9.2762646e-05,4.044583e-05,-1.8452335000000003e-16
2751,2.751001018995107e-07,0.0975146,6.0038863e-05,0.00010534041,-1.8452332e-16
2752,2.752000494885791e-07,0.097518064,2.3280436e-06,0.00013465586,-1.8452347e-16
2753,2.753000445373538e-07,0.09752083,-5.921873e-05,0.00011688573,-1.8452316e-16
2754,2.754000418452831e-07,0.09752186,-0.000101585574,5.8081685e-05,-1.845235e-16
2755,2.755000807652385e-07,0.09752166,-0.000108470245,-2.0377303e-05,-1.8452336000000002e-16
2756,2.7560010694597864e-07,0.09752092,-7.711257e-05,-8.939691e-05,-1.8452337000000002e-16
2757,2.757000618987001e-07,0.09751956,-1.9061288e-05,-0.00012332722,-1.8452312000000002e-16
2758,2.758001203197646e-07,0.0975172,4.421955e-05,-0.000109507426,-1.8452294000000003e-16
2759,2.759001093195392e-07,0.09751426,8.940843e-05,-5.2838706e-05,-1.8452318e-16
2760,2.760001116843432e-07,0.09751208,9.990298e-05,2.5927533e-05,-1.8452331e-16
2761,2.761000745302856e-07,0.09751181,7.1784554e-05,9.7831566e-05,-1.8452322000000003e-16
2762,2.762000304032471e-07,0.09751327,1.5220175e-05,0.0001361991,-1.8452326000000002e-16
2763,2.763000366649914e-07,0.09751525,-4.899163e-05,0.00012657426,-1.8452327000000002e-16
2764,2.7640016212986404e-07,0.09751684,-9.722975e-05,7.196082e-05,-1.8452324000000002e-16
2765,2.7650004747679625e-07,0.09751789,-0.00011161705,-7.4967334e-06,-1.8452347e-16
2766,2.766000814475992e-07,0.0975183,-8.7136934e-05,-8.308118e-05,-1.8452332e-16
2767,2.7670016888810855e-07,0.09751747,-3.297303e-05,-0.00012726833,-1.8452356000000001e-16
2768,2.76800049849358e-07,0.09751498,3.0476214e-05,-0.0001247406,-1.8452333e-16
2769,2.769001038752932e-07,0.09751137,7.990174e-05,-7.7675446e-05,-1.845234e-16
2770,2.7700016769828774e-07,0.09750835,9.7652446e-05,-4.434667e-06,-1.8452348e-16
2771,2.7710010081204933e-07,0.09750745,7.80439e-05,6.751529e-05,-1.8452345e-16
2772,2.772000498650068e-07,0.09750884,2.909258e-05,0.000112114954,-1.8452343e-16
2773,2.773000102074781e-07,0.09751134,-3.1151245e-05,0.000113449154,-1.8452353000000002e-16
2774,2.774001713865174e-07,0.0975134,-8.081027e-05,7.137678e-05,-1.8452337000000002e-16
2775,2.775000845696483e-07,0.0975142,-0.0001015463,1.7234141e-06,-1.845233e-16
2776,2.77600042819134e-07,0.09751375,-8.5969936e-05,-6.9835514e-05,-1.8452326000000002e-16
2777,2.777001490187192e-07,0.097512186,-3.9682098e-05,-0.00011691474,-1.8452351000000002e-16
2778,2.778000448186548e-07,0.097509556,2.0145297e-05,-0.0001219006,-1.8452355000000002e-16
2779,2.779000982043948e-07,0.09750653,7.191376e-05,-8.2957704e-05,-1.8452327000000002e-16
2780,2.780000413057184e-07,0.0975043,9.668162e-05,-1.4257878e-05,-1.8452347e-16
2781,2.781001464683225e-07,0.097503826,8.5530926e-05,5.9530965e-05,-1.8452348e-16
2782,2.782001357871431e-07,0.097505055,4.238066e-05,0.0001116807,-1.8452333e-16
2783,2.783000096006304e-07,0.09750702,-1.7130074e-05,0.00012339876,-1.8452341000000002e-16
2784,2.784001514778133e-07,0.09750856,-7.1744e-05,9.005907e-05,-1.8452307000000003e-16
2785,2.785000156515361e-07,0.09750935,-0.000101159225,2.3545224e-05,-1.8452322000000003e-16
2786,2.786000331242817e-07,0.09750943,-9.45352e-05,-5.249753e-05,-1.8452326000000002e-16
2787,2.787000900582439e-07,0.09750858,-5.3869047e-05,-0.00011037938,-1.8452343e-16
2788,2.788000363680777e-07,0.09750638,6.005771e-06,-0.00012909826,-1.8452335000000003e-16
2789,2.789001293713652e-07,0.09750311,6.340661e-05,-0.00010191931,-1.8452323000000002e-16
2790,2.790001352525218e-07,0.09749996,9.73772e-05,-3.9021576e-05,-1.8452335000000003e-16
2791,2.79100028450417e-07,0.09749871,9.555223e-05,3.634804e-05,-1.8452341000000002e-16
