# t (s)	mx ()	my ()	mz ()	E_total (J)
1.2525008633314505e-07	0.00015199794	0.049139887	0.00010336826	-4.8539144e-16
1.2550007077190758e-07	0.00026802366	0.04910972	7.656004e-06	-4.853915e-16
1.2575005278596478e-07	0.00018039711	0.049074728	-9.189242e-05	-4.8539144e-16
1.260000278499929e-07	2.2586488e-05	0.049050845	-6.49001e-05	-4.8539133e-16
1.2625010201085188e-07	1.0971078e-05	0.049030326	4.4853336e-05	-4.853915e-16
1.265000441562786e-07	0.00016085857	0.049013134	8.553648e-05	-4.853915e-16
1.2675001252047362e-07	0.00026827122	0.048996493	3.7055831e-06	-4.8539144e-16
1.270000573289048e-07	0.00019884021	0.04899163	-8.1100436e-05	-4.853914e-16
1.272501319715464e-07	6.63261e-05	0.04901033	-5.080253e-05	-4.853915e-16
1.2750013383462204e-07	6.308029e-05	0.049030587	5.0227027e-05	-4.8539165e-16
1.2775004144998568e-07	0.00019884811	0.04904209	7.767211e-05	-4.853915e-16
1.2800005222359617e-07	0.00027276218	0.049052708	-7.497674e-06	-4.8539144e-16
1.282500346000512e-07	0.00017716567	0.049070753	-7.473974e-05	-4.853914e-16
1.2850007120798816e-07	6.7690446e-05	0.049100388	-2.4175293e-05	-4.8539165e-16
1.2875001754565343e-07	0.00010861277	0.049133327	7.0475326e-05	-4.853916e-16
1.290000145561766e-07	0.00023446795	0.049158208	8.224039e-05	-4.8539154e-16
1.2925011842959073e-07	0.00027031355	0.049176976	5.283864e-06	-4.853915e-16
1.2950016446756568e-07	0.0001727431	0.049201805	-6.267002e-05	-4.8539165e-16
1.2975005061296098e-07	4.673375e-05	0.049238812	-5.446298e-05	-4.853916e-16
1.3000001095762544e-07	5.9838912e-06	0.049269028	8.077413e-06	-4.853916e-16
1.3025000693323394e-07	8.119188e-05	0.04927878	4.4644083e-05	-4.8539154e-16
1.3050014156424138e-07	0.00015631354	0.04928105	1.4760559e-05	-4.853917e-16
1.307500633676684e-07	0.00012869637	0.049284413	-3.0032394e-05	-4.8539165e-16
1.3100007244722632e-07	3.829727e-05	0.049280986	-3.5311983e-05	-4.8539175e-16
1.3125002918367572e-07	-2.6111818e-05	0.049277727	2.7695216e-07	-4.8539165e-16
1.315000880795542e-07	-3.186074e-08	0.04927253	4.2519285e-05	-4.853916e-16
1.3175011941289125e-07	9.468488e-05	0.049254168	4.4737462e-05	-4.853919e-16
1.3200003712583928e-07	0.00015195351	0.049232002	-3.641987e-06	-4.8539165e-16
1.322501512229483e-07	0.00011067073	0.049207993	-5.7327732e-05	-4.8539165e-16
1.325001509390072e-07	3.5402238e-05	0.049179703	-7.034033e-05	-4.853917e-16
1.32750109418706e-07	4.684517e-06	0.049152773	-3.893384e-05	-4.853919e-16
1.330000736410937e-07	5.088057e-05	0.049122754	3.3022602e-06	-4.853918e-16
1.3325013532198292e-07	0.00012446987	0.049092986	1.7501077e-05	-4.85392e-16
1.335001114021703e-07	0.00016050413	0.04907443	4.9032033e-06	-4.8539175e-16
1.3375002226207482e-07	0.00016229741	0.049053572	6.740587e-06	-4.8539197e-16
1.3400001479971272e-07	0.00019285257	0.049025767	3.824861e-05	-4.85392e-16
1.3425003721438274e-07	0.00027153417	0.04901437	5.4022657e-05	-4.85392e-16
1.345000235175996e-07	0.00033524746	0.049017698	1.185148e-07	-4.85392e-16
1.3475004099172158e-07	0.00028377798	0.049027823	-8.276943e-05	-4.8539197e-16
1.3500005394354111e-07	0.00016674753	0.049044058	-9.130535e-05	-4.8539207e-16
1.3525003390821166e-07	0.0001263827	0.04905355	-1.3047271e-05	-4.853921e-16
1.3550014609535168e-07	0.00021083571	0.0490662	5.7679415e-05	-4.853921e-16
1.3575013652036879e-07	0.0003101963	0.049092744	2.7463e-05	-4.853922e-16
1.3600011723032618e-07	0.00025950687	0.04912498	-5.9964426e-05	-4.8539223e-16
1.3625004493639407e-07	8.3332176e-05	0.049160965	-6.404831e-05	-4.853921e-16
1.3650008343704832e-07	2.2157033e-06	0.049192023	4.5747514e-05	-4.8539223e-16
1.3675015778011416e-07	0.00012388648	0.0492172	0.00012871533	-4.853924e-16
1.370000074868163e-07	0.00027382205	0.049243275	7.306679e-05	-4.853923e-16
1.3725002875500817e-07	0.0002482933	0.049264073	-4.5196703e-05	-4.8539223e-16
1.375000815436417e-07	7.983113e-05	0.049279172	-8.776222e-05	-4.8539234e-16
1.3775012390273118e-07	-5.115801e-05	0.04928018	-2.4561696e-05	-4.853923e-16
1.3800003951818106e-07	-3.3270753e-05	0.04926907	5.676034e-05	-4.853924e-16
1.3825004379319806e-07	8.578729e-05	0.04926802	6.730417e-05	-4.853925e-16
1.3850010717846753e-07	0.0001692113	0.049266662	4.481009e-06	-4.8539234e-16
1.38750039511592e-07	0.00012796764	0.04925872	-6.0690832e-05	-4.8539255e-16
1.3900003389273953e-07	7.066082e-06	0.04925225	-5.7707348e-05	-4.853926e-16
1.3925013960143112e-07	-4.984807e-05	0.04923639	1.1756585e-05	-4.8539255e-16
1.3950008742450535e-07	2.6860358e-05	0.04922034	7.463925e-05	-4.8539255e-16
1.3975005443475358e-07	0.00016982683	0.049212642	6.934846e-05	-4.8539255e-16
1.4000016116324722e-07	0.0002579446	0.04920179	-7.3255756e-06	-4.853928e-16
1.4025009938534222e-07	0.00020933861	0.049194824	-9.016716e-05	-4.8539276e-16
1.405001183832484e-07	8.6767264e-05	0.049183637	-9.032509e-05	-4.853927e-16
1.4075008797561468e-07	4.056163e-05	0.049163584	-3.836377e-06	-4.853928e-16
1.4100003814139723e-07	0.0001321745	0.049152452	8.0207334e-05	-4.8539287e-16
1.412500388784743e-07	0.0002769977	0.049141258	7.145003e-05	-4.8539276e-16
1.4150011334366446e-07	0.00032070017	0.049121648	-2.5174339e-05	-4.853927e-16
1.41750157954494e-07	0.00020078798	0.049112488	-9.4240095e-05	-4.853928e-16
1.4200007995601255e-07	5.9854803e-05	0.049113512	-4.299557e-05	-4.853926e-16
1.4225007286165132e-07	6.469252e-05	0.049121216	6.497297e-05	-4.853928e-16
1.42500055732194e-07	0.00019137739	0.04913217	9.4989155e-05	-4.853929e-16
1.4275009068498664e-07	0.0002700848	0.04913655	2.9517796e-06	-4.853929e-16
1.430000843573861e-07	0.00016920459	0.049141504	-0.0001028049	-4.8539287e-16
1.4325015476850602e-07	-1.9493762e-05	0.049151845	-8.8618915e-05	-4.85393e-16
1.4350002039697793e-07	-6.405769e-05	0.049175765	1.9976682e-05	-4.8539287e-16
1.4375001162027157e-07	6.832136e-05	0.049208555	6.9836315e-05	-4.853929e-16
1.4400006819171926e-07	0.00016788267	0.04922579	4.630762e-07	-4.8539287e-16
1.4425014397800743e-07	8.4622516e-05	0.049237788	-8.9261615e-05	-4.853931e-16
1.4450001953016768e-07	-9.6465774e-05	0.04925302	-8.585249e-05	-4.85393e-16
1.4475009395114716e-07	-0.00017987614	0.04926816	8.414987e-06	-4.8539297e-16
1.4500006138488322e-07	-7.297328e-05	0.049282774	0.000103044455	-4.853931e-16
1.45250137984462e-07	0.00013972686	0.04928763	0.00010771535	-4.853931e-16
1.4550003989709234e-07	0.00026914882	0.049294163	1.5266665e-05	-4.8539313e-16
